User ID,Time (UTC),Publisher Category,Gender,Age,Geography,Urban Density,Income,Parental Status,Weight,Question #1 Answer,Question #2 Answer 1: Using sacred plants or other drugs,Question #2 Answer 2: Fasting,Question #2 Answer 3: Being outdoors in nature,"Question #2 Answer 4: Prayer, meditation, or contemplation","Question #2 Answer 5: Religious ceremony, practice, or ritual",Question #2 Answer: None of the above,Response Time #1,Response Time #2
452098638,2015-02-22 03:11:24,News,Unknown,Unknown,US-MIDWEST-SD-Sioux-Falls,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,10836ms,8366ms
1805444690,2015-02-22 03:30:27,News,Unknown,Unknown,US-WEST-CA,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,39242ms,23956ms
1700376437,2015-02-22 03:30:19,News,Female,18-24,US-WEST-CA,Urban,"$25,000-$49,999",Unknown,1.6142273,Yes,,Fasting,,"Prayer, meditation, or contemplation",,,5787ms,9091ms
216323802,2015-02-22 03:30:46,Arts & Entertainment,Female,55-64,US-SOUTH-MS,Suburban,"$50,000-$74,999",Unknown,1.4661851,Yes,,,,,"Religious ceremony, practice, or ritual",,10535ms,20468ms
679631157,2015-02-22 03:41:27,News,Female,45-54,US-SOUTH-NC,Suburban,"$25,000-$49,999",Unknown,1.7068988,Yes,,,,"Prayer, meditation, or contemplation",,,29515ms,67203ms
2048206597,2015-02-22 03:40:49,Reference,Female,35-44,US-SOUTH-FL,Suburban,"$25,000-$49,999",Unknown,1.6998464,Yes,,,Being outdoors in nature,,,,6194ms,10324ms
263725012,2015-02-22 03:50:16,News,Female,65+,US-SOUTH-VA,Suburban,"$50,000-$74,999",Unknown,1.0611323,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,36785ms,16509ms
207352460,2015-02-22 03:50:25,Arts & Entertainment,Male,25-34,US-WEST-AZ,Urban,"$25,000-$49,999",Unknown,0.9859349,Yes,,,,"Prayer, meditation, or contemplation",,,6210ms,16951ms
723280922,2015-02-22 03:50:39,Other,Female,25-34,US-NORTHEAST-NY-New-York,Urban,"$25,000-$49,999",Unknown,1.2101714,Yes,,,,,,None of the above,12773ms,18990ms
626964036,2015-02-22 04:01:10,News,Male,45-54,US-SOUTH-TX,Suburban,"$25,000-$49,999",Unknown,0.9385003,Yes,,,,,,None of the above,5098ms,14303ms
64399582,2015-02-22 04:01:34,News,Male,65+,US-SOUTH-VA,Rural,"$25,000-$49,999",Unknown,0.715203,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,33851ms,27013ms
1755679734,2015-02-22 04:01:24,Arts & Entertainment,Unknown,Unknown,US-WEST-CA,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,7430ms,12955ms
1467952788,2015-02-22 04:11:13,News,Male,65+,US-WEST-AZ,Urban,"$25,000-$49,999",Unknown,0.6759973,Yes,,,,,,None of the above,34081ms,10298ms
1953498498,2015-02-22 04:12:13,News,Unknown,Unknown,US-SOUTH-KY-Louisville,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,22436ms,69938ms
1865585379,2015-02-22 04:11:26,Other,Female,Unknown,US-MIDWEST-WI,Rural,"$25,000-$49,999",Non-parent,,Yes,,,,"Prayer, meditation, or contemplation",,,4938ms,21800ms
120281437,2015-02-22 04:11:32,News,Unknown,Unknown,US-WEST-CA,Urban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,9823ms,22801ms
79581775,2015-02-22 04:20:02,News,Female,65+,US-SOUTH-TX-San-Antonio,Urban,"$25,000-$49,999",Unknown,1.0611323,Yes,,,,"Prayer, meditation, or contemplation",,,9217ms,9393ms
1314004203,2015-02-22 04:20:08,Arts & Entertainment,Male,25-34,US-SOUTH-FL,Suburban,"$25,000-$49,999",Unknown,1.1391599,Yes,,Fasting,,"Prayer, meditation, or contemplation",,,6577ms,14388ms
1139102053,2015-02-22 04:20:04,Arts & Entertainment,Male,45-54,US-SOUTH-NC-Charlotte,Suburban,"$25,000-$49,999",Unknown,0.9385003,Yes,,,,,,None of the above,4971ms,4013ms
1345610071,2015-02-22 04:31:08,Other,Unknown,Unknown,US-SOUTH-OK,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,11666ms,11595ms
1650428177,2015-02-22 04:40:17,News,Unknown,Unknown,US-WEST-CA-Los-Angeles,Urban,"$0-$24,999",Unknown,,Yes,Using sacred plants or other drugs,Fasting,Being outdoors in nature,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,6676ms,12480ms
1682873092,2015-02-22 04:40:41,Arts & Entertainment,Male,65+,US-SOUTH-TN,Suburban,"$50,000-$74,999",Unknown,0.715203,Yes,,,,"Prayer, meditation, or contemplation",,,25721ms,35544ms
1068688428,2015-02-22 04:40:35,News,Unknown,Unknown,US-WEST-CA,Suburban,"$50,000-$74,999",Parent,,Yes,,,,"Prayer, meditation, or contemplation",,,12679ms,16907ms
1665391049,2015-02-22 04:50:43,News,Male,45-54,US-WEST-UT,Suburban,"$25,000-$49,999",Unknown,0.6952529,Yes,,,,,,None of the above,25371ms,9580ms
663533020,2015-02-22 04:50:49,Reference,Female,35-44,US-WEST-AZ,Unknown,"$50,000-$74,999",Unknown,2.0138004,Yes,,,,"Prayer, meditation, or contemplation",,,4746ms,9232ms
1822677708,2015-02-22 04:50:55,News,Unknown,Unknown,US-MIDWEST-IN,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,14725ms,11758ms
263188332,2015-02-22 05:00:23,News,Male,55-64,US-SOUTH-TN,Rural,"$25,000-$49,999",Unknown,0.9385849,Yes,,,,"Prayer, meditation, or contemplation",,,10888ms,17192ms
1045292645,2015-02-22 05:00:21,News,Unknown,Unknown,US-WEST-CA-Los-Angeles,Urban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,9603ms,10713ms
2067754386,2015-02-22 05:00:25,Other,Female,45-54,US-WEST-UT,Urban,"$75,000-$99,999",Unknown,1.340625,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,6585ms,10747ms
1224884265,2015-02-22 05:00:28,Other,Unknown,Unknown,US-WEST-CA,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,3787ms,4993ms
424007890,2015-02-22 05:00:39,News,Unknown,Unknown,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,,Yes,,,Being outdoors in nature,,,,7176ms,7384ms
1309191299,2015-02-22 05:10:07,Reference,Unknown,Unknown,US-WEST-CA,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,11801ms,6974ms
252119492,2015-02-22 05:20:49,Arts & Entertainment,Unknown,Unknown,US-SOUTH-TN,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,19034ms,45316ms
1585594329,2015-02-22 05:30:34,Arts & Entertainment,Female,45-54,US-MIDWEST-MI,Urban,"$50,000-$74,999",Unknown,0.952739,Yes,,,,,,None of the above,60094ms,3188ms
868173618,2015-02-22 05:40:29,News,Male,65+,US-SOUTH-TX,Rural,"$25,000-$49,999",Unknown,0.715203,Yes,,,,,,None of the above,5189ms,11148ms
580532165,2015-02-22 05:41:08,News,Male,35-44,US-WEST-UT,Suburban,"$25,000-$49,999",Unknown,1.0703276,Yes,,Fasting,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,8821ms,17277ms
1270495524,2015-02-22 05:51:02,Other,Female,25-34,US-NORTHEAST-MA,Urban,"$25,000-$49,999",Unknown,1.2101714,Yes,,,,,"Religious ceremony, practice, or ritual",,12992ms,18345ms
1298574861,2015-02-22 05:51:29,Other,Male,25-34,US-NORTHEAST-NY-New-York,Urban,"$50,000-$74,999",Unknown,0.6666825,Yes,Using sacred plants or other drugs,,,,,,8677ms,4445ms
836314210,2015-02-22 05:51:55,News,Unknown,Unknown,US-SOUTH-KY,Suburban,"$25,000-$49,999",Unknown,,Yes,,,Being outdoors in nature,,,,12934ms,12046ms
723283966,2015-02-22 05:52:03,Reference,Unknown,Unknown,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,8686ms,12518ms
299081339,2015-02-22 05:52:00,News,Male,45-54,US-SOUTH-MD,Urban,"$50,000-$74,999",Unknown,0.9385003,Yes,,,,"Prayer, meditation, or contemplation",,,32200ms,4562ms
867752784,2015-02-22 06:00:05,News,Male,35-44,US-WEST-CA,Urban,"$50,000-$74,999",Unknown,1.0703276,Yes,,,,,"Religious ceremony, practice, or ritual",,5876ms,4980ms
1621458786,2015-02-22 06:00:35,News,Male,25-34,US-WEST-WA,Urban,"$50,000-$74,999",Unknown,0.9859349,Yes,,,,,,None of the above,7330ms,5301ms
2084490677,2015-02-22 06:01:35,Reference,Male,18-24,US-NORTHEAST-NY,Suburban,"$25,000-$49,999",Unknown,0.6944982,Yes,,,,,,None of the above,5466ms,16334ms
274879781,2015-02-22 06:11:34,Other,Female,45-54,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,1.7068988,Yes,,,,"Prayer, meditation, or contemplation",,,13329ms,69194ms
653854459,2015-02-22 06:10:43,Reference,Male,18-24,US-WEST-WY,Unknown,"$50,000-$74,999",Unknown,0.8987531,Yes,,,,"Prayer, meditation, or contemplation",,,38428ms,10053ms
1712165780,2015-02-22 06:11:53,Reference,Unknown,Unknown,US-MIDWEST-OH,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,19119ms,29527ms
1436106709,2015-02-22 06:30:39,Reference,Unknown,Unknown,US-SOUTH-FL,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,62337ms,23956ms
1659470179,2015-02-22 06:30:51,News,Unknown,Unknown,US-WEST-CA,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,31847ms,21456ms
921267004,2015-02-22 06:31:40,Arts & Entertainment,Unknown,Unknown,US-MIDWEST-OH,Suburban,"$25,000-$49,999",Unknown,,Yes,,Fasting,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,7682ms,18020ms
1767654161,2015-02-22 06:40:52,Reference,Female,18-24,US-WEST-NV,Suburban,"$25,000-$49,999",Unknown,1.6142273,Yes,,,Being outdoors in nature,,,,8827ms,10002ms
896917258,2015-02-22 06:41:09,News,Male,45-54,US-WEST-CA,Urban,"$50,000-$74,999",Unknown,0.6952529,Yes,,,,,,None of the above,39441ms,16292ms
2124656266,2015-02-22 06:41:33,Other,Male,35-44,US-SOUTH-FL,Suburban,"$25,000-$49,999",Unknown,1.3848438,Yes,Using sacred plants or other drugs,,,,,,5898ms,8748ms
1259046023,2015-02-22 07:13:15,Reference,Female,25-34,US-WEST-CA,Urban,"$50,000-$74,999",Unknown,1.6425456,Yes,,,,"Prayer, meditation, or contemplation",,,20845ms,27821ms
2085404075,2015-02-22 07:21:04,Other,Female,35-44,US-SOUTH-MS,Suburban,"$50,000-$74,999",Unknown,1.6998464,Yes,,,Being outdoors in nature,,,,9454ms,10828ms
741885628,2015-02-22 07:21:23,Other,Female,18-24,US-SOUTH-TX-Dallas,Suburban,"$50,000-$74,999",Unknown,1.5913136,Yes,,,,,"Religious ceremony, practice, or ritual",,8964ms,24589ms
1633327392,2015-02-22 07:31:32,News,Male,25-34,US-WEST-CA,Suburban,"$25,000-$49,999",Unknown,0.9859349,Yes,,,Being outdoors in nature,,,,6062ms,2078ms
1404252508,2015-02-22 07:40:30,News,Male,65+,US-SOUTH-DC,Unknown,Unknown,Unknown,0.715203,Yes,,,Being outdoors in nature,,,,14919ms,5147ms
173493156,2015-02-22 07:41:00,News,Male,45-54,US-SOUTH-VA,Rural,"$75,000-$99,999",Unknown,0.9385003,Yes,,,,,,None of the above,13970ms,7830ms
2077208927,2015-02-22 07:44:50,News,Unknown,Unknown,US-MIDWEST-IN,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,10873ms,10350ms
141551259,2015-02-22 08:17:02,News,Female,35-44,US-SOUTH-FL,Urban,"$50,000-$74,999",Unknown,1.6998464,Yes,,,Being outdoors in nature,,,,7517ms,5065ms
1157982446,2015-02-22 09:17:22,News,Unknown,Unknown,US,Unknown,Unknown,Unknown,,Yes,Using sacred plants or other drugs,,,,,,153715ms,12415ms
1794252312,2015-02-22 09:57:06,Other,Unknown,Unknown,US-SOUTH-TN,Rural,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,6451ms,8384ms
313331692,2015-02-22 10:00:10,News,Female,45-54,US-NORTHEAST-NY-New-York,Urban,"$25,000-$49,999",Unknown,1.5177926,Yes,,,,,,None of the above,14182ms,8074ms
1403517103,2015-02-22 10:09:39,Arts & Entertainment,Unknown,Unknown,US-NORTHEAST-NY-New-York,Urban,"$0-$24,999",Unknown,,Yes,,,,,,None of the above,3298ms,9742ms
1368478436,2015-02-22 11:56:16,News,Male,25-34,US-SOUTH-TX-San-Antonio,Urban,"$25,000-$49,999",Unknown,1.1391599,Yes,,Fasting,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,3508ms,7480ms
1515665085,2015-02-22 12:29:45,News,Unknown,Unknown,US-NORTHEAST-PA,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,76817ms,14098ms
2101683249,2015-02-22 12:35:13,Reference,Female,35-44,US-SOUTH-FL,Suburban,"$50,000-$74,999",Unknown,1.6998464,Yes,,,,"Prayer, meditation, or contemplation",,,12614ms,12717ms
1429087588,2015-02-22 12:41:54,Mobile App,Female,35-44,US-MIDWEST-MI,Suburban,"$50,000-$74,999",Unknown,0.9265436,Yes,,,,"Prayer, meditation, or contemplation",,,9143ms,23566ms
1423493042,2015-02-22 12:42:51,Reference,Female,45-54,US-SOUTH-TX-Houston,Suburban,"$75,000-$99,999",Unknown,1.7068988,Yes,,,,"Prayer, meditation, or contemplation",,,9899ms,14125ms
40154056,2015-02-22 12:43:26,Other,Male,35-44,US-SOUTH-TX-San-Antonio,Urban,"$0-$24,999",Unknown,1.3848438,Yes,,,,"Prayer, meditation, or contemplation",,,33694ms,10138ms
1921985452,2015-02-22 12:44:28,News,Male,35-44,US-SOUTH-MD,Suburban,"$100,000-$149,999",Unknown,1.3848438,Yes,,,,,,None of the above,23642ms,10242ms
1428086690,2015-02-22 12:54:52,News,Male,45-54,US-SOUTH-NC,Rural,"$25,000-$49,999",Unknown,0.9385003,Yes,,,,,"Religious ceremony, practice, or ritual",,10825ms,20683ms
1441524515,2015-02-22 12:55:22,Reference,Male,35-44,US-NORTHEAST-ME,Rural,"$25,000-$49,999",Unknown,0.9875611,Yes,,,,,,None of the above,5138ms,8493ms
440479411,2015-02-22 12:59:57,Arts & Entertainment,Female,45-54,US-SOUTH-GA,Suburban,"$25,000-$49,999",Unknown,1.7068988,Yes,,,,"Prayer, meditation, or contemplation",,,7847ms,18183ms
80531548,2015-02-22 13:00:52,News,Female,25-34,US-MIDWEST-IN,Suburban,"$25,000-$49,999",Unknown,0.9724165,Yes,,,,"Prayer, meditation, or contemplation",,,9848ms,23131ms
1413665074,2015-02-22 13:05:50,News,Male,45-54,US-SOUTH-TX,Suburban,"$0-$24,999",Unknown,0.9385003,Yes,,,,"Prayer, meditation, or contemplation",,,21785ms,10259ms
1616574531,2015-02-22 13:06:44,News,Unknown,Unknown,US-NORTHEAST-PA,Rural,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,8821ms,13616ms
1258350991,2015-02-22 13:13:26,News,Male,25-34,US-SOUTH-VA,Suburban,"$25,000-$49,999",Unknown,1.1391599,Yes,,,,"Prayer, meditation, or contemplation",,,6709ms,9157ms
1870460543,2015-02-22 13:19:28,News,Male,65+,US-SOUTH-NC,Suburban,"$25,000-$49,999",Unknown,0.715203,Yes,,,,,,None of the above,9563ms,11660ms
238593492,2015-02-22 13:20:33,News,Male,65+,US-SOUTH-TX,Urban,"$50,000-$74,999",Unknown,0.715203,Yes,,,,,,None of the above,20868ms,11231ms
131380440,2015-02-22 13:21:06,Mobile,Male,35-44,US-NORTHEAST-NJ,Urban,"$50,000-$74,999",Unknown,0.9875611,Yes,,,,,,None of the above,58106ms,16052ms
1036377280,2015-02-22 13:23:12,News,Male,45-54,US-SOUTH-NC,Rural,"$25,000-$49,999",Unknown,0.9385003,Yes,,,,,,None of the above,7132ms,17835ms
1714719775,2015-02-22 13:23:23,Arts & Entertainment,Male,35-44,US-SOUTH-MD,Urban,"$50,000-$74,999",Unknown,1.3848438,Yes,,,Being outdoors in nature,,,,3405ms,3082ms
1656314951,2015-02-22 13:30:51,News,Female,35-44,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,1.6998464,Yes,,,,,,None of the above,13384ms,238370ms
1099274852,2015-02-22 13:29:32,News,Female,45-54,US-SOUTH-VA,Suburban,"$25,000-$49,999",Unknown,1.7068988,Yes,,,,"Prayer, meditation, or contemplation",,,16794ms,42557ms
470542972,2015-02-22 13:30:30,News,Unknown,Unknown,US-MIDWEST-WI,Rural,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,21476ms,24561ms
675018819,2015-02-22 13:34:50,News,Unknown,Unknown,US-SOUTH-TX,Rural,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,19534ms,13703ms
2046318920,2015-02-22 13:36:25,News,Unknown,Unknown,US-SOUTH-FL,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,7610ms,23891ms
1606980779,2015-02-22 13:37:08,News,Female,45-54,US-MIDWEST-KS-Lawrence,Suburban,"$25,000-$49,999",Unknown,0.952739,Yes,,,,,"Religious ceremony, practice, or ritual",,10496ms,8860ms
1742897549,2015-02-22 13:37:41,Reference,Female,45-54,US-MIDWEST-OH,Suburban,"$50,000-$74,999",Unknown,0.952739,Yes,,,,,,None of the above,6388ms,16766ms
110558070,2015-02-22 13:38:05,Reference,Unknown,Unknown,US-MIDWEST-OH,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,20239ms,17913ms
1194512524,2015-02-22 13:40:15,Reference,Male,55-64,US-NORTHEAST-PA,Urban,"$0-$24,999",Unknown,0.8468306,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,24768ms,131143ms
1024154429,2015-02-22 13:40:08,News,Unknown,Unknown,US-NORTHEAST-VT,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,12069ms,14896ms
183467768,2015-02-22 13:40:57,Reference,Male,45-54,US-SOUTH-MD,Suburban,"$50,000-$74,999",Unknown,0.9385003,Yes,,,,,,None of the above,7972ms,9894ms
348271728,2015-02-22 13:48:55,News,Unknown,Unknown,US-MIDWEST-IA,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,11978ms,7652ms
824173982,2015-02-22 13:49:58,News,Male,65+,US-SOUTH-SC,Suburban,"$25,000-$49,999",Unknown,0.715203,Yes,,,,,,None of the above,25047ms,19490ms
422511271,2015-02-22 13:54:05,News,Male,45-54,US-SOUTH-TX,Suburban,"$25,000-$49,999",Unknown,0.9385003,Yes,,,,,,None of the above,12057ms,44831ms
391000607,2015-02-22 13:56:10,News,Female,45-54,US-NORTHEAST-MA,Suburban,"$25,000-$49,999",Unknown,1.5177926,Yes,,,,"Prayer, meditation, or contemplation",,,13488ms,13709ms
1701053019,2015-02-22 13:57:52,News,Male,Unknown,US-MIDWEST-IL,Urban,"$0-$24,999",Non-parent,,Yes,,,,"Prayer, meditation, or contemplation",,,6116ms,15473ms
1635578002,2015-02-22 13:59:31,News,Male,45-54,US-SOUTH-VA,Urban,"$50,000-$74,999",Unknown,0.9385003,Yes,,,,,,None of the above,5529ms,12578ms
1382823389,2015-02-22 14:02:08,News,Male,35-44,US-SOUTH-GA,Suburban,"$50,000-$74,999",Unknown,1.3848438,Yes,,,,,,None of the above,8909ms,7029ms
1966197124,2015-02-22 14:02:17,News,Male,18-24,US-WEST-NM-Albuquerque,Suburban,"$25,000-$49,999",Unknown,0.8987531,Yes,,,,"Prayer, meditation, or contemplation",,,3371ms,8064ms
1754016867,2015-02-22 14:02:28,News,Female,35-44,US-MIDWEST-IL,Urban,"$50,000-$74,999",Unknown,0.9265436,Yes,,,,"Prayer, meditation, or contemplation",,,8458ms,15624ms
219503962,2015-02-22 14:02:33,News,Unknown,Unknown,US-MIDWEST-MO-Saint-Louis,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,23446ms,11262ms
846415455,2015-02-22 14:03:19,News,Female,65+,US-SOUTH-TX,Rural,"$25,000-$49,999",Unknown,1.0611323,Yes,,,,,,None of the above,46407ms,26726ms
904478014,2015-02-22 14:06:46,News,Unknown,Unknown,US-SOUTH-LA,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,20752ms,26936ms
2096979050,2015-02-22 14:07:34,Other,Unknown,Unknown,US-SOUTH-GA,Rural,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,11816ms,21935ms
675393796,2015-02-22 14:07:35,Reference,Unknown,Unknown,US-SOUTH-VA,Urban,"$75,000-$99,999",Unknown,,Yes,,,,,,None of the above,9267ms,20645ms
1529854406,2015-02-22 14:08:00,Arts & Entertainment,Unknown,Unknown,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,36736ms,16368ms
1153428121,2015-02-22 14:08:15,Reference,Unknown,Unknown,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,6066ms,6794ms
1064679942,2015-02-22 14:08:34,News,Unknown,Unknown,US-SOUTH-NC,Suburban,"$50,000-$74,999",Unknown,,Yes,,,Being outdoors in nature,,,,75786ms,17425ms
1109438704,2015-02-22 14:08:32,Reference,Unknown,Unknown,US-MIDWEST-MN,Rural,"$25,000-$49,999",Unknown,,Yes,,,Being outdoors in nature,,,,6180ms,13277ms
1569020698,2015-02-22 14:08:37,Reference,Female,35-44,US-SOUTH-GA-Atlanta,Urban,"$25,000-$49,999",Unknown,1.6998464,Yes,,,,,,None of the above,8270ms,10664ms
772679003,2015-02-22 14:08:51,News,Male,25-34,US-SOUTH-TX-Fort-Worth,Suburban,"$50,000-$74,999",Unknown,1.1391599,Yes,,,,,"Religious ceremony, practice, or ritual",,11147ms,17772ms
231732880,2015-02-22 14:09:15,News,Unknown,Unknown,US-MIDWEST-OH,Suburban,"$25,000-$49,999",Unknown,,Yes,Using sacred plants or other drugs,,Being outdoors in nature,,,,29968ms,24768ms
43582158,2015-02-22 14:09:30,News,Unknown,Unknown,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,7812ms,31190ms
589968520,2015-02-22 14:09:13,News,Unknown,Unknown,US-WEST-WY,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,15914ms,13484ms
569070035,2015-02-22 14:09:22,News,Female,45-54,US-WEST-CO,Suburban,"$25,000-$49,999",Unknown,1.340625,Yes,,,,,,None of the above,11449ms,14701ms
178395281,2015-02-22 14:09:33,Reference,Unknown,Unknown,US-MIDWEST-OH,Rural,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,12092ms,13913ms
586526441,2015-02-22 14:09:39,News,Male,18-24,US-SOUTH-TX,Suburban,"$50,000-$74,999",Unknown,0.9844934,Yes,,,,,,None of the above,6229ms,14240ms
831213557,2015-02-22 14:10:15,Reference,Unknown,Unknown,US-SOUTH-KY,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,"Religious ceremony, practice, or ritual",,32645ms,44825ms
496012047,2015-02-22 14:09:41,Reference,Male,25-34,US-SOUTH-KY-Louisville,Suburban,"$50,000-$74,999",Unknown,1.1391599,Yes,,,,"Prayer, meditation, or contemplation",,,21705ms,7859ms
985491711,2015-02-22 14:10:07,News,Male,25-34,US-SOUTH-TN,Suburban,"$25,000-$49,999",Unknown,1.1391599,Yes,Using sacred plants or other drugs,,,"Prayer, meditation, or contemplation",,,6077ms,14135ms
1427147144,2015-02-22 14:10:00,News,Unknown,Unknown,US-WEST-CO-Colorado-Springs,Urban,"$50,000-$74,999",Unknown,,Yes,,,,,"Religious ceremony, practice, or ritual",,5342ms,3081ms
1976401785,2015-02-22 14:10:05,News,Female,25-34,US-WEST-CO,Suburban,"$50,000-$74,999",Unknown,1.6425456,Yes,,,,,"Religious ceremony, practice, or ritual",,5992ms,6165ms
189622186,2015-02-22 14:10:18,News,Unknown,Unknown,US-SOUTH-TX,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,1318ms,11510ms
238545771,2015-02-22 14:10:55,News,Female,45-54,US-WEST-CO-Denver,Urban,"$25,000-$49,999",Unknown,1.340625,Yes,,,,"Prayer, meditation, or contemplation",,,3047ms,5469ms
1864939044,2015-02-22 14:11:47,News,Unknown,Unknown,US-NORTHEAST-NY-New-York,Urban,"$25,000-$49,999",Unknown,,Yes,,,Being outdoors in nature,,,,4830ms,5615ms
551115109,2015-02-22 14:11:55,News,Female,35-44,US-MIDWEST-IL-Chicago,Suburban,"$50,000-$74,999",Unknown,0.9265436,Yes,,,,,,None of the above,4952ms,8958ms
1981688347,2015-02-22 14:12:24,News,Male,45-54,US-MIDWEST-MO-Saint-Louis,Urban,"$25,000-$49,999",Unknown,0.5299888,Yes,,,,"Prayer, meditation, or contemplation",,,14343ms,15795ms
169280697,2015-02-22 14:12:21,News,Female,35-44,US-WEST-CO,Suburban,"$25,000-$49,999",Unknown,2.0138004,Yes,,,Being outdoors in nature,,,,6221ms,9025ms
91742422,2015-02-22 14:13:00,News,Female,25-34,US-NORTHEAST-PA-Erie,Urban,"$0-$24,999",Unknown,1.2101714,Yes,,,,"Prayer, meditation, or contemplation",,,15496ms,14535ms
740439192,2015-02-22 14:12:57,News,Female,18-24,US-WEST-CO,Rural,"$25,000-$49,999",Unknown,1.6142273,Yes,,,,,,None of the above,6088ms,7687ms
1811159039,2015-02-22 14:13:54,Arts & Entertainment,Female,25-34,US-MIDWEST-IN-Indianapolis,Suburban,"$25,000-$49,999",Unknown,0.9724165,Yes,,,,,"Religious ceremony, practice, or ritual",,1857ms,5463ms
1234672531,2015-02-22 14:15:00,News,Male,45-54,US-SOUTH-KY,Suburban,"$25,000-$49,999",Unknown,0.9385003,Yes,,Fasting,,,,,9825ms,4311ms
1967532687,2015-02-22 14:15:36,Arts & Entertainment,Male,25-34,US-NORTHEAST-PA,Urban,"$0-$24,999",Unknown,0.6666825,Yes,,,Being outdoors in nature,,,,5157ms,12625ms
2046379469,2015-02-22 14:17:33,Arts & Entertainment,Male,35-44,US-NORTHEAST-NJ,Suburban,"$50,000-$74,999",Unknown,0.9875611,Yes,,,,,,None of the above,5572ms,6226ms
1951422833,2015-02-22 14:19:12,Other,Female,55-64,US-WEST-WA,Urban,"$0-$24,999",Unknown,1.0533852,Yes,,,Being outdoors in nature,,,,6382ms,11431ms
602106449,2015-02-22 14:21:53,Reference,Female,45-54,US-WEST-CA,Urban,"$25,000-$49,999",Unknown,1.340625,Yes,,,,,,None of the above,26033ms,12821ms
1295602485,2015-02-22 14:22:11,News,Unknown,Unknown,US-MIDWEST-IL,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,33674ms,13883ms
755998278,2015-02-22 14:24:13,News,Unknown,Unknown,US-WEST-NV,Urban,"$0-$24,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,3721ms,11231ms
1746002028,2015-02-22 14:28:23,Arts & Entertainment,Female,35-44,US-NORTHEAST-MA,Urban,"$25,000-$49,999",Unknown,1.3934815,Yes,,,,,,None of the above,4880ms,44770ms
